LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
af6f335ed7082211b508f60b1c3da0ca5e1aecfec06deaec1e1f74953e409395,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
af6f335ed7082211b508f60b1c3da0ca5e1aecfec06deaec1e1f74953e409395,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
af6f335ed7082211b508f60b1c3da0ca5e1aecfec06deaec1e1f74953e409395,4,Draught proofing,Draught proofing,10.0,,£150 - £250
c733e69986bcbb631a2543698e5b18deaa6975028b89ddb0c93eaab1a4017a0e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
c733e69986bcbb631a2543698e5b18deaa6975028b89ddb0c93eaab1a4017a0e,2,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£220 - £250
c733e69986bcbb631a2543698e5b18deaa6975028b89ddb0c93eaab1a4017a0e,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
d2eaf35e4e0a99778c7f7c914990335bb8c56406396d4b0a60c645d08b5ca2e4,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d2eaf35e4e0a99778c7f7c914990335bb8c56406396d4b0a60c645d08b5ca2e4,2,Draught proofing,Draught proofing,10.0,,£150 - £250
d2eaf35e4e0a99778c7f7c914990335bb8c56406396d4b0a60c645d08b5ca2e4,3,Heating controls (thermostatic radiator valves),Heating controls (TRVs),13.0,,£220 - £250
d2eaf35e4e0a99778c7f7c914990335bb8c56406396d4b0a60c645d08b5ca2e4,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
d8b88fe882234c3fb0ac6d6e870c8e61e84c19043a093a0944b34d3037396990,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
d8b88fe882234c3fb0ac6d6e870c8e61e84c19043a093a0944b34d3037396990,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e539ac36531eda844279d6c575895210c3cd5f5bbcbe8fe678f0cc3d95a165f8,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e539ac36531eda844279d6c575895210c3cd5f5bbcbe8fe678f0cc3d95a165f8,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
006eba2d566de11135498978d590608230b49fe495da70e58b61fda97cbe3b43,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
006eba2d566de11135498978d590608230b49fe495da70e58b61fda97cbe3b43,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
03fb637812aca6497f190f2f72806e1ebf1cd3d9a51c891a1d13fa849352c67e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0f1514483f68bc4042c8d3d8b193b6f26ff6766942e2e1347e8cab3bbd2c4a4e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2405488f5e0554052d9681fd6c9468c66b67114b49d5a8e15e748e9fa040755d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2405488f5e0554052d9681fd6c9468c66b67114b49d5a8e15e748e9fa040755d,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
2405488f5e0554052d9681fd6c9468c66b67114b49d5a8e15e748e9fa040755d,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,2,Draught proofing,Draught proofing,10.0,,£150 - £250
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£270 - £315
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
267fad49cff3c124ed23c25e99d68cc0c2db1ee655ead4a2285de742bb3bf4bf,6,High performance external doors,High performance external doors,48.0,,"£12,600 - £16,800"
36841eeafe15160f319d5d746875a3e8871b095257caa928de1c61756cfcc702,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
36841eeafe15160f319d5d746875a3e8871b095257caa928de1c61756cfcc702,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
36841eeafe15160f319d5d746875a3e8871b095257caa928de1c61756cfcc702,3,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
40b9089222f360eef52a75f5f4ba89a90909493709f59b2b76dd8f496b299084,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
413f1caaa6321e76ecf63ec2df679994ce8876aab08c57972971ff661b0e6761,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,2,Draught proofing,Draught proofing,10.0,,£150 - £250
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£150 - £175
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
446bdbd91a5f5e1844e6d4fc4c96d358fc7d00d01cfe07af5cfc0ed8a1502a6c,6,High performance external doors,High performance external doors,48.0,,"£3,600 - £4,800"
460b53d8b5c3222822b45600edf67ac37eb7a3e7f4e4d20982fbb11d3a91925a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
460b53d8b5c3222822b45600edf67ac37eb7a3e7f4e4d20982fbb11d3a91925a,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
460b53d8b5c3222822b45600edf67ac37eb7a3e7f4e4d20982fbb11d3a91925a,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
46dec2ef30e296ab973bf541938963f7effcd43916cdd354f6543f7bf4c74d07,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
46dec2ef30e296ab973bf541938963f7effcd43916cdd354f6543f7bf4c74d07,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
46dec2ef30e296ab973bf541938963f7effcd43916cdd354f6543f7bf4c74d07,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
46dec2ef30e296ab973bf541938963f7effcd43916cdd354f6543f7bf4c74d07,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
4784f0b9a3c561331bd144275f8d9f23e70a6adf341dcca62271ff49838e43f9,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
4784f0b9a3c561331bd144275f8d9f23e70a6adf341dcca62271ff49838e43f9,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
4784f0b9a3c561331bd144275f8d9f23e70a6adf341dcca62271ff49838e43f9,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
4784f0b9a3c561331bd144275f8d9f23e70a6adf341dcca62271ff49838e43f9,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
483db78e601fbcebf11abb83c556bb049734e22132601ada783ff62426b8586a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
483db78e601fbcebf11abb83c556bb049734e22132601ada783ff62426b8586a,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
483db78e601fbcebf11abb83c556bb049734e22132601ada783ff62426b8586a,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
483db78e601fbcebf11abb83c556bb049734e22132601ada783ff62426b8586a,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
506e484f180d15c2b7209c56eadf7c121fa695816cc652399e99691311236bc0,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
506e484f180d15c2b7209c56eadf7c121fa695816cc652399e99691311236bc0,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£90 - £105
506e484f180d15c2b7209c56eadf7c121fa695816cc652399e99691311236bc0,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
506e484f180d15c2b7209c56eadf7c121fa695816cc652399e99691311236bc0,4,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
50fcd494682ad43efe78e21def8f387fef9460629cb31a07a20848c02cb1097d,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
53e5be2b570fbed8cfebc4ae1632d7302adf63c4adb338269ecc1f9b544f7e3e,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
53e5be2b570fbed8cfebc4ae1632d7302adf63c4adb338269ecc1f9b544f7e3e,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£150 - £175
53e5be2b570fbed8cfebc4ae1632d7302adf63c4adb338269ecc1f9b544f7e3e,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
53e5be2b570fbed8cfebc4ae1632d7302adf63c4adb338269ecc1f9b544f7e3e,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
53e5be2b570fbed8cfebc4ae1632d7302adf63c4adb338269ecc1f9b544f7e3e,5,High performance external doors,High performance external doors,48.0,,"£4,500 - £6,000"
5c46d5ba2f38905e5f89ca96c8bc3d1dd219ab678d00caba576114f1102e4389,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5c46d5ba2f38905e5f89ca96c8bc3d1dd219ab678d00caba576114f1102e4389,2,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
5c7872e37f300f0709a53e4137493111fce342b35744b1b523d44189130d9714,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5c7872e37f300f0709a53e4137493111fce342b35744b1b523d44189130d9714,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
6574c1fde907917d1bc55ee2b9513335dd7772befab49bd4fae5531e47fa1e2f,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
65a187f1d418ef2cc1453f0772012dace19b30efc9a2dc4fcd76fb0bcda57e27,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
65a187f1d418ef2cc1453f0772012dace19b30efc9a2dc4fcd76fb0bcda57e27,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
65a187f1d418ef2cc1453f0772012dace19b30efc9a2dc4fcd76fb0bcda57e27,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
65a187f1d418ef2cc1453f0772012dace19b30efc9a2dc4fcd76fb0bcda57e27,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,3,Draught proofing,Draught proofing,10.0,,£150 - £250
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,4,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£220 - £250
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,5,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
674ab452fa53f9716776863f64b186af3821b2219cd3ab80610efb5c696a826c,6,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
681c11d484c4f952a1d0f5712ecb980cf51c47d8066bb1e6822cc8550a94f07e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
6dc626e917b52ee87dfd34422f7906bbd7320238d8d5f77cb96b7840a7daf44b,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
6dc626e917b52ee87dfd34422f7906bbd7320238d8d5f77cb96b7840a7daf44b,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
71b13ded7d54ce0e40aea25cfc5e5abea4d4cc0f1c6b589a0fb804c99f7cf304,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
77c7e66219eae15eb839a92e73ccc346d21a056c7f0905a98915b30f4b4774ee,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
77c7e66219eae15eb839a92e73ccc346d21a056c7f0905a98915b30f4b4774ee,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
77c7e66219eae15eb839a92e73ccc346d21a056c7f0905a98915b30f4b4774ee,3,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
90fdd7bf79e418495e5eb421254dd80f2c359ff37ce6d9f3ba6eeb49c23a0e79,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
90fdd7bf79e418495e5eb421254dd80f2c359ff37ce6d9f3ba6eeb49c23a0e79,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
90fdd7bf79e418495e5eb421254dd80f2c359ff37ce6d9f3ba6eeb49c23a0e79,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
90fdd7bf79e418495e5eb421254dd80f2c359ff37ce6d9f3ba6eeb49c23a0e79,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
945e107e00476958aa0f4cda81568b5a2878ccb0c918be92230d98e65974b259,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
945e107e00476958aa0f4cda81568b5a2878ccb0c918be92230d98e65974b259,2,Draught proofing,Draught proofing,10.0,,£150 - £250
945e107e00476958aa0f4cda81568b5a2878ccb0c918be92230d98e65974b259,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
95ce1ddb4828aa3013ffcce1e47a600e305199aee76f2ebf7ec0cd31097d002f,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9a8e1173dce64d5f31f4b16c2743c78b4a441c77457c6d7b5eee5681728857d4,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
9a8e1173dce64d5f31f4b16c2743c78b4a441c77457c6d7b5eee5681728857d4,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9a8e1173dce64d5f31f4b16c2743c78b4a441c77457c6d7b5eee5681728857d4,3,Draught proofing,Draught proofing,10.0,,£150 - £250
9a8e1173dce64d5f31f4b16c2743c78b4a441c77457c6d7b5eee5681728857d4,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
9b5b2ddf567014be204e969d7e4e9453864533d22728d635e32de736dd275bee,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
9b5b2ddf567014be204e969d7e4e9453864533d22728d635e32de736dd275bee,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£180 - £210
9b5b2ddf567014be204e969d7e4e9453864533d22728d635e32de736dd275bee,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
9b5b2ddf567014be204e969d7e4e9453864533d22728d635e32de736dd275bee,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
9b5b2ddf567014be204e969d7e4e9453864533d22728d635e32de736dd275bee,5,High performance external doors,High performance external doors,48.0,,"£4,500 - £6,000"
9c13252c4889c935e39b55904412ec6f860e60c233189f4a08db122e2d37a3ca,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9c13252c4889c935e39b55904412ec6f860e60c233189f4a08db122e2d37a3ca,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
9ca60b416203bf4e33b2e15bd7a826c0a72e7b8f0ae4d05dfcd28d869f29ab17,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9ca60b416203bf4e33b2e15bd7a826c0a72e7b8f0ae4d05dfcd28d869f29ab17,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
9ca60b416203bf4e33b2e15bd7a826c0a72e7b8f0ae4d05dfcd28d869f29ab17,3,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
9ca60b416203bf4e33b2e15bd7a826c0a72e7b8f0ae4d05dfcd28d869f29ab17,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
9ca60b416203bf4e33b2e15bd7a826c0a72e7b8f0ae4d05dfcd28d869f29ab17,5,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
a13f6daa5a5dee23b4436c0447e929504fca22d82c51e680a9644125de90d8c2,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
a4c84d6501890067ffc773f11481a6bc994ea8364b81ae5c09a8e77acf856276,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
a65aa78ec8fe254f9c846df3b8ce5dd4706f6f3de3a685c06b320bdf2e1e81cf,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
a81356928db58ce90928457426e95b3410f2318cdb55250e7c1a4dc1199082d8,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
af1bcdadb28e3a6a5bbb4fe6ca9b6d99c1ffb055fa373c09b92ac7e79b6a13e8,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
b30412c89ecc7476318a55d223544619e6d1756e297ab330d0f4495a422330ab,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
b30412c89ecc7476318a55d223544619e6d1756e297ab330d0f4495a422330ab,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
b30412c89ecc7476318a55d223544619e6d1756e297ab330d0f4495a422330ab,3,Replacement glazing units,Replacement glazing units,56.0,,"£4,500 - £6,000"
b5e945c8378166dfe9970289286f44f71d5bf69bd8aaade075102d6d6ffaa9b1,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
b5e945c8378166dfe9970289286f44f71d5bf69bd8aaade075102d6d6ffaa9b1,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£180 - £210
b5e945c8378166dfe9970289286f44f71d5bf69bd8aaade075102d6d6ffaa9b1,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
b5e945c8378166dfe9970289286f44f71d5bf69bd8aaade075102d6d6ffaa9b1,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
b5e945c8378166dfe9970289286f44f71d5bf69bd8aaade075102d6d6ffaa9b1,5,High performance external doors,High performance external doors,48.0,,"£4,500 - £6,000"
c4dec16dead93de5a87fc860c0afc6c757f4b26aaa3ce727998ff0cbcb294cfc,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
c4dec16dead93de5a87fc860c0afc6c757f4b26aaa3ce727998ff0cbcb294cfc,2,Draught proofing,Draught proofing,10.0,,£150 - £250
c4dec16dead93de5a87fc860c0afc6c757f4b26aaa3ce727998ff0cbcb294cfc,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
c92b6b3dd7a6b2a8c026302cb6538c8b933cdf2c7ccfddc64e874ea3fae3af83,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
ceb7a347dc5b79d7d0b1d76c5a4473506c11f837ff079b5d0cb2ed88611a994d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,2,Draught proofing,Draught proofing,10.0,,£150 - £250
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£330 - £385
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
d5cfedd81769e59cd2d66dde4fe656209551613743b38e5837868a132aa1cb8f,6,High performance external doors,High performance external doors,48.0,,"£9,900 - £13,200"
defb8b5e26f5f0ef64050866d60876307703488add8bee0af459257e8ee4b23c,1,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£800 - £1,600"
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,2,Draught proofing,Draught proofing,10.0,,£150 - £250
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,3,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£270 - £315
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,4,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
e08ae3e8af013346800afc9eb1499811e649548c7cec122df6dc4230ea8c19d3,6,High performance external doors,High performance external doors,48.0,,"£9,900 - £13,200"
e4fabe7d8fd7c853d1e1e5610512fdb893430be2ec54a32a86561051204c0b73,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
e4fabe7d8fd7c853d1e1e5610512fdb893430be2ec54a32a86561051204c0b73,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
e4fabe7d8fd7c853d1e1e5610512fdb893430be2ec54a32a86561051204c0b73,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
e4fabe7d8fd7c853d1e1e5610512fdb893430be2ec54a32a86561051204c0b73,4,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
e7a7cc07b9324a88d3367871159f21c43dd7023a8058862db3d40d93f84ad498,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f0a119528802c5c1c4bbda41cfbcf5abcbe58a03c1fa71cf44a4c13e65ab688b,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f3e1530a0c0fb2c1280e42b3c5654aefcdb0a9ecb4136095326162ca965cffed,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
f3e1530a0c0fb2c1280e42b3c5654aefcdb0a9ecb4136095326162ca965cffed,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
f5c94bac4474723d2b7fe86ab0d350fee1f73f60685a45ae638fc0cefc314bc9,1,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£180 - £210
f5c94bac4474723d2b7fe86ab0d350fee1f73f60685a45ae638fc0cefc314bc9,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
fb4d58d0da40442a0e521141e87664e684739c5dd4fe350356706648d77795ea,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
fb4d58d0da40442a0e521141e87664e684739c5dd4fe350356706648d77795ea,2,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
fb4d58d0da40442a0e521141e87664e684739c5dd4fe350356706648d77795ea,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
fcbb0e74fc5fa0105c13589acfcad5a22a5fe0dfe28ffce90b999a9157159ac7,1,Add additional 80 mm jacket to hot water cylinder,Add additional 80 mm jacket to hot water cylinder,3.0,,£20 - £40
fcbb0e74fc5fa0105c13589acfcad5a22a5fe0dfe28ffce90b999a9157159ac7,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£180 - £210
fcbb0e74fc5fa0105c13589acfcad5a22a5fe0dfe28ffce90b999a9157159ac7,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
fcbb0e74fc5fa0105c13589acfcad5a22a5fe0dfe28ffce90b999a9157159ac7,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
fcbb0e74fc5fa0105c13589acfcad5a22a5fe0dfe28ffce90b999a9157159ac7,5,High performance external doors,High performance external doors,48.0,,"£4,500 - £6,000"
23525c1a45ddd396273c178ff1b98e704191dfdbc8c7c9e6ed46c1b10c8ad011,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
23525c1a45ddd396273c178ff1b98e704191dfdbc8c7c9e6ed46c1b10c8ad011,2,Heating controls (room thermostat and TRVs),Heating controls (room thermostat and TRVs),12.0,,£220 - £250
23525c1a45ddd396273c178ff1b98e704191dfdbc8c7c9e6ed46c1b10c8ad011,3,Replace boiler with new condensing boiler,Condensing boiler,20.0,,"£2,200 - £3,500"
2b312c758f057afab55064d7789aed513707207599a9f7c0e74b1155aa1c33af,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2b312c758f057afab55064d7789aed513707207599a9f7c0e74b1155aa1c33af,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
2b312c758f057afab55064d7789aed513707207599a9f7c0e74b1155aa1c33af,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
